filename,width,height,class,ymin,ymax,xmin,xmax
PRINGLESQUESO_1_view_1_pose_1369_lit_5_full.jpg,160,120,queso,23,98,67,93,
PRINGLESQUESO_1_view_1_pose_136_lit_1_full.jpg,160,120,queso,21,96,55,106,
PRINGLESQUESO_1_view_1_pose_136_lit_2_full.jpg,160,120,queso,21,96,55,106,
PRINGLESQUESO_1_view_1_pose_136_lit_3_full.jpg,160,120,queso,21,96,55,106,
PRINGLESQUESO_1_view_1_pose_136_lit_4_full.jpg,160,120,queso,21,96,55,106,
PRINGLESQUESO_1_view_1_pose_136_lit_5_full.jpg,160,120,queso,21,96,55,106,
PRINGLESQUESO_1_view_1_pose_1370_lit_1_full.jpg,160,120,queso,23,98,61,97,
PRINGLESQUESO_1_view_1_pose_1370_lit_2_full.jpg,160,120,queso,23,98,61,97,
PRINGLESQUESO_1_view_1_pose_1370_lit_3_full.jpg,160,120,queso,23,98,61,97,
PRINGLESQUESO_1_view_1_pose_1370_lit_4_full.jpg,160,120,queso,23,98,61,97,
PRINGLESQUESO_1_view_1_pose_1370_lit_5_full.jpg,160,120,queso,23,98,61,97,
PRINGLESQUESO_1_view_1_pose_1371_lit_1_full.jpg,160,120,queso,22,98,57,101,
PRINGLESQUESO_1_view_1_pose_1371_lit_2_full.jpg,160,120,queso,22,98,57,101,
PRINGLESQUESO_1_view_1_pose_1371_lit_3_full.jpg,160,120,queso,22,98,57,101,
PRINGLESQUESO_1_view_1_pose_1371_lit_4_full.jpg,160,120,queso,22,98,57,101,
PRINGLESQUESO_1_view_1_pose_1371_lit_5_full.jpg,160,120,queso,22,98,57,101,
PRINGLESQUESO_1_view_1_pose_1372_lit_1_full.jpg,160,120,queso,21,98,58,101,
PRINGLESQUESO_1_view_1_pose_1372_lit_2_full.jpg,160,120,queso,21,98,58,101,
PRINGLESQUESO_1_view_1_pose_1372_lit_3_full.jpg,160,120,queso,21,98,58,101,
PRINGLESQUESO_1_view_1_pose_1372_lit_4_full.jpg,160,120,queso,21,98,58,101,
PRINGLESQUESO_1_view_1_pose_1372_lit_5_full.jpg,160,120,queso,21,98,58,101,
PRINGLESQUESO_1_view_1_pose_1373_lit_1_full.jpg,160,120,queso,24,99,56,100,
PRINGLESQUESO_1_view_1_pose_1373_lit_2_full.jpg,160,120,queso,23,99,56,100,
PRINGLESQUESO_1_view_1_pose_1373_lit_3_full.jpg,160,120,queso,24,99,56,100,
PRINGLESQUESO_1_view_1_pose_1373_lit_4_full.jpg,160,120,queso,23,99,56,102,
PRINGLESQUESO_1_view_1_pose_1373_lit_5_full.jpg,160,120,queso,24,99,56,100,
PRINGLESQUESO_1_view_1_pose_1374_lit_1_full.jpg,160,120,queso,23,99,52,105,
PRINGLESQUESO_1_view_1_pose_1374_lit_2_full.jpg,160,120,queso,23,99,52,105,
PRINGLESQUESO_1_view_1_pose_1374_lit_3_full.jpg,160,120,queso,23,99,52,105,
PRINGLESQUESO_1_view_1_pose_1374_lit_4_full.jpg,160,120,queso,23,99,52,105,
PRINGLESQUESO_1_view_1_pose_1374_lit_5_full.jpg,160,120,queso,23,99,52,105,
PRINGLESQUESO_1_view_1_pose_1375_lit_1_full.jpg,160,120,queso,24,99,48,106,
PRINGLESQUESO_1_view_1_pose_1375_lit_2_full.jpg,160,120,queso,24,99,48,106,
PRINGLESQUESO_1_view_1_pose_1375_lit_3_full.jpg,160,120,queso,24,99,48,106,
PRINGLESQUESO_1_view_1_pose_1375_lit_4_full.jpg,160,120,queso,24,99,48,106,
PRINGLESQUESO_1_view_1_pose_1375_lit_5_full.jpg,160,120,queso,24,99,48,106,
PRINGLESQUESO_1_view_1_pose_1376_lit_1_full.jpg,160,120,queso,27,97,52,103,
PRINGLESQUESO_1_view_1_pose_1376_lit_2_full.jpg,160,120,queso,26,97,52,103,
PRINGLESQUESO_1_view_1_pose_1376_lit_3_full.jpg,160,120,queso,27,97,52,103,
PRINGLESQUESO_1_view_1_pose_1376_lit_4_full.jpg,160,120,queso,26,97,52,103,
PRINGLESQUESO_1_view_1_pose_1376_lit_5_full.jpg,160,120,queso,27,97,52,103,
PRINGLESQUESO_1_view_1_pose_1377_lit_1_full.jpg,160,120,queso,25,98,54,102,
PRINGLESQUESO_1_view_1_pose_1377_lit_2_full.jpg,160,120,queso,26,98,54,102,
PRINGLESQUESO_1_view_1_pose_1377_lit_3_full.jpg,160,120,queso,26,98,54,102,
PRINGLESQUESO_1_view_1_pose_1377_lit_4_full.jpg,160,120,queso,26,98,54,102,
PRINGLESQUESO_1_view_1_pose_1377_lit_5_full.jpg,160,120,queso,25,98,54,102,
PRINGLESQUESO_1_view_1_pose_1378_lit_1_full.jpg,160,120,queso,25,99,41,112,
PRINGLESQUESO_1_view_1_pose_1378_lit_2_full.jpg,160,120,queso,25,99,41,112,
PRINGLESQUESO_1_view_1_pose_1378_lit_3_full.jpg,160,120,queso,25,99,41,112,
PRINGLESQUESO_1_view_1_pose_1378_lit_4_full.jpg,160,120,queso,25,99,41,112,
PRINGLESQUESO_1_view_1_pose_1378_lit_5_full.jpg,160,120,queso,25,99,41,112,
PRINGLESQUESO_1_view_1_pose_1379_lit_1_full.jpg,160,120,queso,26,99,46,107,
PRINGLESQUESO_1_view_1_pose_1379_lit_2_full.jpg,160,120,queso,26,99,46,107,
PRINGLESQUESO_1_view_1_pose_1379_lit_3_full.jpg,160,120,queso,26,99,46,107,
PRINGLESQUESO_1_view_1_pose_1379_lit_4_full.jpg,160,120,queso,26,99,46,107,
PRINGLESQUESO_1_view_1_pose_1379_lit_5_full.jpg,160,120,queso,26,99,46,107,
PRINGLESQUESO_1_view_1_pose_137_lit_1_full.jpg,160,120,queso,22,95,51,110,
PRINGLESQUESO_1_view_1_pose_137_lit_2_full.jpg,160,120,queso,22,95,51,111,
PRINGLESQUESO_1_view_1_pose_137_lit_3_full.jpg,160,120,queso,22,95,51,111,
PRINGLESQUESO_1_view_1_pose_137_lit_4_full.jpg,160,120,queso,22,95,51,111,
PRINGLESQUESO_1_view_1_pose_137_lit_5_full.jpg,160,120,queso,22,95,51,110,
PRINGLESQUESO_1_view_1_pose_1380_lit_1_full.jpg,160,120,queso,27,97,54,100,
PRINGLESQUESO_1_view_1_pose_1380_lit_2_full.jpg,160,120,queso,27,97,54,100,
PRINGLESQUESO_1_view_1_pose_1380_lit_3_full.jpg,160,120,queso,27,97,54,100,
PRINGLESQUESO_1_view_1_pose_1380_lit_4_full.jpg,160,120,queso,27,97,54,100,
PRINGLESQUESO_1_view_1_pose_1380_lit_5_full.jpg,160,120,queso,27,97,54,100,
PRINGLESQUESO_1_view_1_pose_1381_lit_1_full.jpg,160,120,queso,23,97,42,114,
PRINGLESQUESO_1_view_1_pose_1381_lit_2_full.jpg,160,120,queso,23,97,42,114,
PRINGLESQUESO_1_view_1_pose_1381_lit_3_full.jpg,160,120,queso,23,97,42,114,
PRINGLESQUESO_1_view_1_pose_1381_lit_4_full.jpg,160,120,queso,23,97,42,114,
PRINGLESQUESO_1_view_1_pose_1381_lit_5_full.jpg,160,120,queso,23,97,42,114,
PRINGLESQUESO_1_view_1_pose_1382_lit_1_full.jpg,160,120,queso,23,98,44,112,
PRINGLESQUESO_1_view_1_pose_1382_lit_2_full.jpg,160,120,queso,23,98,44,112,
PRINGLESQUESO_1_view_1_pose_1382_lit_3_full.jpg,160,120,queso,23,98,44,112,
PRINGLESQUESO_1_view_1_pose_138_lit_1_full.jpg,160,120,queso,21,96,49,112,
PRINGLESQUESO_1_view_1_pose_138_lit_2_full.jpg,160,120,queso,21,96,49,112,
PRINGLESQUESO_1_view_1_pose_138_lit_3_full.jpg,160,120,queso,21,96,49,112,
PRINGLESQUESO_1_view_1_pose_138_lit_4_full.jpg,160,120,queso,21,96,49,112,
PRINGLESQUESO_1_view_1_pose_138_lit_5_full.jpg,160,120,queso,21,96,49,112,
PRINGLESQUESO_1_view_1_pose_139_lit_1_full.jpg,160,120,queso,21,96,54,107,
PRINGLESQUESO_1_view_1_pose_139_lit_2_full.jpg,160,120,queso,21,96,54,107,
PRINGLESQUESO_1_view_1_pose_139_lit_3_full.jpg,160,120,queso,21,96,54,107,
PRINGLESQUESO_1_view_1_pose_139_lit_4_full.jpg,160,120,queso,21,96,54,107,
PRINGLESQUESO_1_view_1_pose_139_lit_5_full.jpg,160,120,queso,21,96,54,107,
PRINGLESQUESO_1_view_1_pose_13_lit_1_full.jpg,160,120,queso,21,98,55,103,
PRINGLESQUESO_1_view_1_pose_13_lit_2_full.jpg,160,120,queso,21,98,55,103,
PRINGLESQUESO_1_view_1_pose_13_lit_3_full.jpg,160,120,queso,21,98,56,103,
PRINGLESQUESO_1_view_1_pose_13_lit_4_full.jpg,160,120,queso,21,98,55,103,
PRINGLESQUESO_1_view_1_pose_13_lit_5_full.jpg,160,120,queso,21,98,56,103,
PRINGLESQUESO_1_view_1_pose_140_lit_1_full.jpg,160,120,queso,22,93,48,115,
PRINGLESQUESO_1_view_1_pose_140_lit_2_full.jpg,160,120,queso,22,93,48,115,
PRINGLESQUESO_1_view_1_pose_140_lit_3_full.jpg,160,120,queso,22,93,48,115,
PRINGLESQUESO_1_view_1_pose_140_lit_4_full.jpg,160,120,queso,22,93,48,115,
PRINGLESQUESO_1_view_1_pose_140_lit_5_full.jpg,160,120,queso,22,93,48,115,
PRINGLESQUESO_1_view_1_pose_141_lit_1_full.jpg,160,120,queso,21,95,48,114,
PRINGLESQUESO_1_view_1_pose_141_lit_2_full.jpg,160,120,queso,21,95,48,114,
PRINGLESQUESO_1_view_1_pose_141_lit_3_full.jpg,160,120,queso,21,95,48,114,
PRINGLESQUESO_1_view_1_pose_141_lit_4_full.jpg,160,120,queso,21,95,48,114,
PRINGLESQUESO_1_view_1_pose_141_lit_5_full.jpg,160,120,queso,21,95,48,114,
PRINGLESQUESO_1_view_1_pose_142_lit_1_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_142_lit_2_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_142_lit_3_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_142_lit_4_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_142_lit_5_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_143_lit_1_full.jpg,160,120,queso,20,96,45,116,
PRINGLESQUESO_1_view_1_pose_143_lit_2_full.jpg,160,120,queso,20,96,45,116,
PRINGLESQUESO_1_view_1_pose_143_lit_3_full.jpg,160,120,queso,20,96,45,116,
PRINGLESQUESO_1_view_1_pose_143_lit_4_full.jpg,160,120,queso,20,96,45,116,
PRINGLESQUESO_1_view_1_pose_143_lit_5_full.jpg,160,120,queso,20,96,45,116,
PRINGLESQUESO_1_view_1_pose_144_lit_1_full.jpg,160,120,queso,20,97,53,108,
PRINGLESQUESO_1_view_1_pose_144_lit_2_full.jpg,160,120,queso,20,97,53,108,
PRINGLESQUESO_1_view_1_pose_144_lit_3_full.jpg,160,120,queso,20,97,53,108,
PRINGLESQUESO_1_view_1_pose_144_lit_4_full.jpg,160,120,queso,20,97,53,108,
PRINGLESQUESO_1_view_1_pose_144_lit_5_full.jpg,160,120,queso,20,97,53,108,
PRINGLESQUESO_1_view_1_pose_145_lit_1_full.jpg,160,120,queso,21,95,53,109,
PRINGLESQUESO_1_view_1_pose_145_lit_2_full.jpg,160,120,queso,21,95,53,109,
PRINGLESQUESO_1_view_1_pose_145_lit_3_full.jpg,160,120,queso,21,95,53,109,
PRINGLESQUESO_1_view_1_pose_145_lit_4_full.jpg,160,120,queso,21,95,53,109,
PRINGLESQUESO_1_view_1_pose_145_lit_5_full.jpg,160,120,queso,21,95,53,109,
PRINGLESQUESO_1_view_1_pose_146_lit_1_full.jpg,160,120,queso,20,98,45,115,
PRINGLESQUESO_1_view_1_pose_146_lit_2_full.jpg,160,120,queso,20,98,45,115,
PRINGLESQUESO_1_view_1_pose_146_lit_3_full.jpg,160,120,queso,20,98,45,115,
PRINGLESQUESO_1_view_1_pose_146_lit_4_full.jpg,160,120,queso,20,98,45,115,
PRINGLESQUESO_1_view_1_pose_146_lit_5_full.jpg,160,120,queso,20,98,45,115,
PRINGLESQUESO_1_view_1_pose_147_lit_1_full.jpg,160,120,queso,21,96,49,113,
PRINGLESQUESO_1_view_1_pose_147_lit_2_full.jpg,160,120,queso,21,96,49,113,
PRINGLESQUESO_1_view_1_pose_147_lit_3_full.jpg,160,120,queso,21,95,49,113,
PRINGLESQUESO_1_view_1_pose_147_lit_4_full.jpg,160,120,queso,21,96,49,113,
PRINGLESQUESO_1_view_1_pose_147_lit_5_full.jpg,160,120,queso,21,96,49,113,
PRINGLESQUESO_1_view_1_pose_1483_lit_5_full.jpg,160,120,queso,27,92,57,94,
PRINGLESQUESO_1_view_1_pose_1484_lit_1_full.jpg,160,120,queso,23,93,67,96,
PRINGLESQUESO_1_view_1_pose_1484_lit_2_full.jpg,160,120,queso,23,93,67,96,
PRINGLESQUESO_1_view_1_pose_1484_lit_3_full.jpg,160,120,queso,23,93,67,96,
PRINGLESQUESO_1_view_1_pose_1484_lit_4_full.jpg,160,120,queso,23,93,67,95,
PRINGLESQUESO_1_view_1_pose_1484_lit_5_full.jpg,160,120,queso,23,93,67,96,
PRINGLESQUESO_1_view_1_pose_1485_lit_1_full.jpg,160,120,queso,23,93,64,98,
PRINGLESQUESO_1_view_1_pose_1485_lit_2_full.jpg,160,120,queso,23,93,64,99,
PRINGLESQUESO_1_view_1_pose_1485_lit_3_full.jpg,160,120,queso,23,93,64,99,
PRINGLESQUESO_1_view_1_pose_1485_lit_4_full.jpg,160,120,queso,23,93,64,98,
PRINGLESQUESO_1_view_1_pose_1485_lit_5_full.jpg,160,120,queso,23,93,64,99,
PRINGLESQUESO_1_view_1_pose_1486_lit_1_full.jpg,160,120,queso,22,94,65,97,
PRINGLESQUESO_1_view_1_pose_1486_lit_2_full.jpg,160,120,queso,22,94,65,97,
PRINGLESQUESO_1_view_1_pose_1486_lit_3_full.jpg,160,120,queso,22,94,65,97,
PRINGLESQUESO_1_view_1_pose_1486_lit_4_full.jpg,160,120,queso,22,94,65,97,
PRINGLESQUESO_1_view_1_pose_1486_lit_5_full.jpg,160,120,queso,22,94,65,97,
PRINGLESQUESO_1_view_1_pose_1487_lit_1_full.jpg,160,120,queso,21,97,65,93,
PRINGLESQUESO_1_view_1_pose_1487_lit_2_full.jpg,160,120,queso,21,97,65,93,
PRINGLESQUESO_1_view_1_pose_1487_lit_3_full.jpg,160,120,queso,21,97,65,93,
PRINGLESQUESO_1_view_1_pose_1487_lit_4_full.jpg,160,120,queso,21,97,65,93,
PRINGLESQUESO_1_view_1_pose_1487_lit_5_full.jpg,160,120,queso,21,97,65,93,
PRINGLESQUESO_1_view_1_pose_1488_lit_1_full.jpg,160,120,queso,20,98,65,92,
PRINGLESQUESO_1_view_1_pose_1488_lit_2_full.jpg,160,120,queso,20,98,65,92,
PRINGLESQUESO_1_view_1_pose_1488_lit_3_full.jpg,160,120,queso,20,98,65,92,
PRINGLESQUESO_1_view_1_pose_1488_lit_4_full.jpg,160,120,queso,20,98,65,92,
PRINGLESQUESO_1_view_1_pose_1488_lit_5_full.jpg,160,120,queso,20,98,65,92,
PRINGLESQUESO_1_view_1_pose_1489_lit_1_full.jpg,160,120,queso,19,99,63,98,
PRINGLESQUESO_1_view_1_pose_1489_lit_2_full.jpg,160,120,queso,19,99,63,98,
PRINGLESQUESO_1_view_1_pose_1489_lit_3_full.jpg,160,120,queso,19,99,63,98,
PRINGLESQUESO_1_view_1_pose_1489_lit_4_full.jpg,160,120,queso,19,99,63,98,
PRINGLESQUESO_1_view_1_pose_1489_lit_5_full.jpg,160,120,queso,19,99,63,98,
PRINGLESQUESO_1_view_1_pose_148_lit_1_full.jpg,160,120,queso,20,93,44,119,
PRINGLESQUESO_1_view_1_pose_148_lit_2_full.jpg,160,120,queso,20,93,44,119,
PRINGLESQUESO_1_view_1_pose_148_lit_3_full.jpg,160,120,queso,20,93,44,119,
PRINGLESQUESO_1_view_1_pose_148_lit_4_full.jpg,160,120,queso,20,93,44,119,
PRINGLESQUESO_1_view_1_pose_148_lit_5_full.jpg,160,120,queso,20,93,44,119,
PRINGLESQUESO_1_view_1_pose_1490_lit_1_full.jpg,160,120,queso,22,95,65,97,
PRINGLESQUESO_1_view_1_pose_1490_lit_2_full.jpg,160,120,queso,22,95,66,97,
PRINGLESQUESO_1_view_1_pose_1490_lit_3_full.jpg,160,120,queso,22,95,65,97,
PRINGLESQUESO_1_view_1_pose_1490_lit_4_full.jpg,160,120,queso,22,95,65,97,
PRINGLESQUESO_1_view_1_pose_1490_lit_5_full.jpg,160,120,queso,22,95,65,97,
PRINGLESQUESO_1_view_1_pose_1491_lit_1_full.jpg,160,120,queso,20,97,65,96,
PRINGLESQUESO_1_view_1_pose_1491_lit_2_full.jpg,160,120,queso,20,97,65,96,
PRINGLESQUESO_1_view_1_pose_1491_lit_3_full.jpg,160,120,queso,20,97,65,96,
PRINGLESQUESO_1_view_1_pose_1491_lit_4_full.jpg,160,120,queso,20,97,65,96,
PRINGLESQUESO_1_view_1_pose_1491_lit_5_full.jpg,160,120,queso,20,97,65,96,
PRINGLESQUESO_1_view_1_pose_1492_lit_1_full.jpg,160,120,queso,19,99,65,96,
PRINGLESQUESO_1_view_1_pose_1492_lit_2_full.jpg,160,120,queso,19,99,65,96,
PRINGLESQUESO_1_view_1_pose_1492_lit_3_full.jpg,160,120,queso,19,99,65,96,
PRINGLESQUESO_1_view_1_pose_1492_lit_4_full.jpg,160,120,queso,19,99,65,96,
PRINGLESQUESO_1_view_1_pose_1492_lit_5_full.jpg,160,120,queso,19,99,65,96,
PRINGLESQUESO_1_view_1_pose_1493_lit_1_full.jpg,160,120,queso,20,97,57,104,
PRINGLESQUESO_1_view_1_pose_1493_lit_2_full.jpg,160,120,queso,20,97,57,104,
PRINGLESQUESO_1_view_1_pose_1493_lit_3_full.jpg,160,120,queso,20,97,57,104,
PRINGLESQUESO_1_view_1_pose_1493_lit_4_full.jpg,160,120,queso,20,97,57,104,
PRINGLESQUESO_1_view_1_pose_1493_lit_5_full.jpg,160,120,queso,20,97,57,104,
PRINGLESQUESO_1_view_1_pose_1494_lit_1_full.jpg,160,120,queso,19,98,60,101,
PRINGLESQUESO_1_view_1_pose_1494_lit_2_full.jpg,160,120,queso,19,98,60,101,
PRINGLESQUESO_1_view_1_pose_1494_lit_3_full.jpg,160,120,queso,19,98,60,101,
PRINGLESQUESO_1_view_1_pose_1494_lit_4_full.jpg,160,120,queso,19,98,60,101,
PRINGLESQUESO_1_view_1_pose_1494_lit_5_full.jpg,160,120,queso,19,98,60,101,
PRINGLESQUESO_1_view_1_pose_1495_lit_1_full.jpg,160,120,queso,19,99,64,96,
PRINGLESQUESO_1_view_1_pose_1495_lit_2_full.jpg,160,120,queso,19,99,64,96,
PRINGLESQUESO_1_view_1_pose_1495_lit_3_full.jpg,160,120,queso,19,99,64,96,
PRINGLESQUESO_1_view_1_pose_1495_lit_4_full.jpg,160,120,queso,19,99,64,96,
PRINGLESQUESO_1_view_1_pose_1495_lit_5_full.jpg,160,120,queso,19,99,64,96,
PRINGLESQUESO_1_view_1_pose_1496_lit_1_full.jpg,160,120,queso,19,99,63,97,
PRINGLESQUESO_1_view_1_pose_1496_lit_2_full.jpg,160,120,queso,19,99,63,97,
PRINGLESQUESO_1_view_1_pose_1496_lit_3_full.jpg,160,120,queso,19,99,63,97,
PRINGLESQUESO_1_view_1_pose_1496_lit_4_full.jpg,160,120,queso,19,99,63,97,
PRINGLESQUESO_1_view_1_pose_1496_lit_5_full.jpg,160,120,queso,19,99,63,97,
PRINGLESQUESO_1_view_1_pose_1497_lit_1_full.jpg,160,120,queso,20,99,63,96,
PRINGLESQUESO_1_view_1_pose_1497_lit_2_full.jpg,160,120,queso,20,99,63,96,
PRINGLESQUESO_1_view_1_pose_1497_lit_3_full.jpg,160,120,queso,20,99,63,96,
PRINGLESQUESO_1_view_1_pose_1497_lit_4_full.jpg,160,120,queso,20,99,63,96,
PRINGLESQUESO_1_view_1_pose_1497_lit_5_full.jpg,160,120,queso,20,99,63,96,
PRINGLESQUESO_1_view_1_pose_1498_lit_1_full.jpg,160,120,queso,21,97,56,103,
PRINGLESQUESO_1_view_1_pose_1498_lit_2_full.jpg,160,120,queso,21,97,56,103,
PRINGLESQUESO_1_view_1_pose_1498_lit_3_full.jpg,160,120,queso,21,97,56,103,
PRINGLESQUESO_1_view_1_pose_149_lit_1_full.jpg,160,120,queso,21,94,52,111,
PRINGLESQUESO_1_view_1_pose_149_lit_2_full.jpg,160,120,queso,21,94,52,111,
PRINGLESQUESO_1_view_1_pose_149_lit_3_full.jpg,160,120,queso,21,94,52,111,
PRINGLESQUESO_1_view_1_pose_149_lit_4_full.jpg,160,120,queso,21,94,52,111,
PRINGLESQUESO_1_view_1_pose_149_lit_5_full.jpg,160,120,queso,21,94,52,111,
PRINGLESQUESO_1_view_1_pose_14_lit_1_full.jpg,160,120,queso,19,98,52,108,
PRINGLESQUESO_1_view_1_pose_14_lit_2_full.jpg,160,120,queso,19,98,52,108,
PRINGLESQUESO_1_view_1_pose_14_lit_3_full.jpg,160,120,queso,19,98,52,108,
PRINGLESQUESO_1_view_1_pose_14_lit_4_full.jpg,160,120,queso,19,98,52,108,
PRINGLESQUESO_1_view_1_pose_14_lit_5_full.jpg,160,120,queso,19,98,52,108,
PRINGLESQUESO_1_view_1_pose_150_lit_1_full.jpg,160,120,queso,19,98,47,114,
PRINGLESQUESO_1_view_1_pose_150_lit_2_full.jpg,160,120,queso,19,98,47,114,
PRINGLESQUESO_1_view_1_pose_150_lit_3_full.jpg,160,120,queso,19,98,47,114,
PRINGLESQUESO_1_view_1_pose_150_lit_4_full.jpg,160,120,queso,19,98,47,114,
PRINGLESQUESO_1_view_1_pose_150_lit_5_full.jpg,160,120,queso,19,98,47,114,
PRINGLESQUESO_1_view_1_pose_151_lit_1_full.jpg,160,120,queso,20,97,45,115,
PRINGLESQUESO_1_view_1_pose_151_lit_2_full.jpg,160,120,queso,20,97,45,115,
PRINGLESQUESO_1_view_1_pose_151_lit_3_full.jpg,160,120,queso,20,97,45,115,
PRINGLESQUESO_1_view_1_pose_151_lit_4_full.jpg,160,120,queso,20,97,45,115,
PRINGLESQUESO_1_view_1_pose_151_lit_5_full.jpg,160,120,queso,20,97,45,115,
PRINGLESQUESO_1_view_1_pose_152_lit_1_full.jpg,160,120,queso,21,95,46,115,
PRINGLESQUESO_1_view_1_pose_152_lit_2_full.jpg,160,120,queso,21,95,46,115,
PRINGLESQUESO_1_view_1_pose_152_lit_3_full.jpg,160,120,queso,21,95,46,115,
PRINGLESQUESO_1_view_1_pose_152_lit_4_full.jpg,160,120,queso,21,95,46,115,
PRINGLESQUESO_1_view_1_pose_152_lit_5_full.jpg,160,120,queso,21,95,46,115,
PRINGLESQUESO_1_view_1_pose_153_lit_1_full.jpg,160,120,queso,20,96,49,114,
PRINGLESQUESO_1_view_1_pose_153_lit_2_full.jpg,160,120,queso,20,96,49,114,
PRINGLESQUESO_1_view_1_pose_153_lit_3_full.jpg,160,120,queso,20,96,49,114,
PRINGLESQUESO_1_view_1_pose_153_lit_4_full.jpg,160,120,queso,20,96,49,114,
PRINGLESQUESO_1_view_1_pose_153_lit_5_full.jpg,160,120,queso,20,96,53,114,
PRINGLESQUESO_1_view_1_pose_154_lit_1_full.jpg,160,120,queso,21,97,47,111,
PRINGLESQUESO_1_view_1_pose_154_lit_2_full.jpg,160,120,queso,21,97,47,111,
PRINGLESQUESO_1_view_1_pose_154_lit_3_full.jpg,160,120,queso,21,97,47,111,
PRINGLESQUESO_1_view_1_pose_154_lit_4_full.jpg,160,120,queso,21,97,47,111,
PRINGLESQUESO_1_view_1_pose_154_lit_5_full.jpg,160,120,queso,21,97,47,111,
PRINGLESQUESO_1_view_1_pose_155_lit_1_full.jpg,160,120,queso,19,95,45,118,
PRINGLESQUESO_1_view_1_pose_155_lit_2_full.jpg,160,120,queso,19,95,45,118,
PRINGLESQUESO_1_view_1_pose_155_lit_3_full.jpg,160,120,queso,19,95,45,118,
PRINGLESQUESO_1_view_1_pose_155_lit_4_full.jpg,160,120,queso,19,95,45,118,
PRINGLESQUESO_1_view_1_pose_155_lit_5_full.jpg,160,120,queso,19,95,45,118,
PRINGLESQUESO_1_view_1_pose_156_lit_1_full.jpg,160,120,queso,24,96,41,118,
PRINGLESQUESO_1_view_1_pose_156_lit_2_full.jpg,160,120,queso,24,96,41,118,
PRINGLESQUESO_1_view_1_pose_156_lit_3_full.jpg,160,120,queso,24,96,41,118,
PRINGLESQUESO_1_view_1_pose_156_lit_4_full.jpg,160,120,queso,24,96,41,118,
PRINGLESQUESO_1_view_1_pose_156_lit_5_full.jpg,160,120,queso,24,96,41,118,
PRINGLESQUESO_1_view_1_pose_157_lit_1_full.jpg,160,120,queso,20,95,45,124,
PRINGLESQUESO_1_view_1_pose_157_lit_2_full.jpg,160,120,queso,20,95,45,124,
PRINGLESQUESO_1_view_1_pose_157_lit_3_full.jpg,160,120,queso,20,95,45,124,
PRINGLESQUESO_1_view_1_pose_157_lit_4_full.jpg,160,120,queso,20,95,45,124,
PRINGLESQUESO_1_view_1_pose_157_lit_5_full.jpg,160,120,queso,20,95,45,124,
PRINGLESQUESO_1_view_1_pose_158_lit_1_full.jpg,160,120,queso,21,96,47,114,
PRINGLESQUESO_1_view_1_pose_158_lit_2_full.jpg,160,120,queso,21,96,47,114,
PRINGLESQUESO_1_view_1_pose_158_lit_3_full.jpg,160,120,queso,21,96,47,114,
PRINGLESQUESO_1_view_1_pose_158_lit_4_full.jpg,160,120,queso,21,96,47,114,
PRINGLESQUESO_1_view_1_pose_158_lit_5_full.jpg,160,120,queso,21,96,47,114,
PRINGLESQUESO_1_view_1_pose_159_lit_1_full.jpg,160,120,queso,25,94,41,126,
PRINGLESQUESO_1_view_1_pose_159_lit_2_full.jpg,160,120,queso,25,94,33,126,
PRINGLESQUESO_1_view_1_pose_159_lit_3_full.jpg,160,120,queso,25,94,33,126,
PRINGLESQUESO_1_view_1_pose_159_lit_4_full.jpg,160,120,queso,25,94,41,126,
PRINGLESQUESO_1_view_1_pose_159_lit_5_full.jpg,160,120,queso,25,94,41,126,
PRINGLESQUESO_1_view_1_pose_15_lit_1_full.jpg,160,120,queso,21,97,54,105,
PRINGLESQUESO_1_view_1_pose_15_lit_2_full.jpg,160,120,queso,21,97,54,105,
PRINGLESQUESO_1_view_1_pose_15_lit_3_full.jpg,160,120,queso,21,97,54,105,
PRINGLESQUESO_1_view_1_pose_15_lit_4_full.jpg,160,120,queso,21,97,54,105,
PRINGLESQUESO_1_view_1_pose_15_lit_5_full.jpg,160,120,queso,21,97,54,105,
PRINGLESQUESO_1_view_1_pose_160_lit_1_full.jpg,160,120,queso,22,95,43,117,
PRINGLESQUESO_1_view_1_pose_160_lit_2_full.jpg,160,120,queso,22,95,43,117,
PRINGLESQUESO_1_view_1_pose_160_lit_3_full.jpg,160,120,queso,22,95,43,117,
PRINGLESQUESO_1_view_1_pose_160_lit_4_full.jpg,160,120,queso,22,95,43,117,
PRINGLESQUESO_1_view_1_pose_160_lit_5_full.jpg,160,120,queso,22,95,43,117,
PRINGLESQUESO_1_view_1_pose_161_lit_1_full.jpg,160,120,queso,23,94,45,115,
PRINGLESQUESO_1_view_1_pose_161_lit_2_full.jpg,160,120,queso,23,94,45,115,
PRINGLESQUESO_1_view_1_pose_161_lit_3_full.jpg,160,120,queso,23,94,45,115,
PRINGLESQUESO_1_view_1_pose_161_lit_4_full.jpg,160,120,queso,23,94,45,115,
